[14:47:13.110] ESP-ROM:esp32s3-20210327
[14:47:13.117] Build:Mar 27 2021
[14:47:13.124] rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
[14:47:13.124] SPIWP:0xee
[14:47:13.124] mode:DIO, clock div:1
[14:47:13.130] load:0x3fce2820,len:0x10cc
[14:47:13.130] load:0x403c8700,len:0xc2c
[14:47:13.132] load:0x403cb700,len:0x30c0
[14:47:13.132] entry 0x403c88b8
[14:47:13.220] --- Sony UniLink SPY (PASSIVE SNIFFER ESP32) ---
[14:47:13.225] Podlacz ESP rownolegle do dzialajacej zmieniarki.
[14:47:13.231] Standard wyjscia dopasowany do logow UNO. Nie zapomnij o konwerterach napiecia!
[14:47:19.906] --- NOWA SEKWENCJA ---
[14:47:31.484] [GAP: 1007 us] -> 12
[14:47:31.484] [GAP: 1007 us] -> 5E
[14:47:31.490] [GAP: 1007 us] -> 00
[14:47:31.491] [GAP: 5972 us] -> 10
[14:47:31.495] [GAP: 1007 us] -> 3B
[14:47:31.495] [GAP: 1007 us] -> 00
[14:47:31.497] [GAP: 1007 us] -> C0
[14:47:31.500] [GAP: 973 us] -> 0B
[14:47:31.501] [GAP: 1006 us] -> 00
[14:47:31.924] --- NOWA SEKWENCJA ---
[14:47:31.924] [GAP: 453198 us] -> 31
[14:47:31.928] [GAP: 1006 us] -> 11
[14:47:31.928] [GAP: 1007 us] -> 28
[14:47:31.930] [GAP: 1007 us] -> 00
[14:47:31.930] [GAP: 973 us] -> 6A
[14:47:31.936] [GAP: 1007 us] -> 00
[14:47:31.936] [GAP: 6007 us] -> 00
[14:47:31.995] --- NOWA SEKWENCJA ---
[14:47:31.995] [GAP: 21945 us] -> 18
[14:47:32.002] [GAP: 1006 us] -> 10
[14:47:32.004] [GAP: 1007 us] -> 01
[14:47:32.004] [GAP: 973 us] -> 15
[14:47:32.009] [GAP: 1006 us] -> 3E
[14:47:32.010] [GAP: 1008 us] -> 00
[14:47:32.010] [GAP: 6007 us] -> 10
[14:47:32.010] [GAP: 972 us] -> 18
[14:47:32.020] [GAP: 1006 us] -> 82
[14:47:32.020] [GAP: 1007 us] -> 04
[14:47:32.020] [GAP: 1007 us] -> AE
[14:47:32.023] [GAP: 973 us] -> 00
[14:47:32.026] [GAP: 1007 us] -> 00
[14:47:32.030] [GAP: 1007 us] -> 00
[14:47:32.030] [GAP: 1006 us] -> 00
[14:47:32.030] [GAP: 972 us] -> AE
[14:47:32.036] [GAP: 1007 us] -> 00
[14:47:32.037] [GAP: 5973 us] -> 31
[14:47:32.042] [GAP: 1007 us] -> 10
[14:47:32.042] [GAP: 1007 us] -> 01
[14:47:32.042] [GAP: 1007 us] -> 13
[14:47:32.046] [GAP: 972 us] -> 55
[14:47:32.046] [GAP: 1007 us] -> 00
[14:47:32.051] [GAP: 6007 us] -> 77
[14:47:32.051] [GAP: 1007 us] -> 31
[14:47:32.055] [GAP: 972 us] -> C0
[14:47:32.059] [GAP: 1007 us] -> 40
[14:47:32.060] [GAP: 1007 us] -> A8
[14:47:32.062] [GAP: 1007 us] -> 00
[14:47:32.062] [GAP: 972 us] -> 00
[14:47:32.066] [GAP: 1007 us] -> 00
[14:47:32.070] [GAP: 1007 us] -> 00
[14:47:32.070] [GAP: 1007 us] -> 00
[14:47:32.074] [GAP: 972 us] -> F1
[14:47:32.074] [GAP: 1007 us] -> F0
[14:47:32.074] [GAP: 1007 us] -> 00
[14:47:32.081] [GAP: 1007 us] -> 81
[14:47:32.081] [GAP: 972 us] -> 0A
[14:47:32.084] [GAP: 1007 us] -> 00
[14:47:32.087] --- NOWA SEKWENCJA ---
[14:47:32.087] [GAP: 21945 us] -> 70
[14:47:32.092] [GAP: 1007 us] -> 10
[14:47:32.092] [GAP: 1007 us] -> C0
[14:47:32.095] [GAP: 1006 us] -> 00
[14:47:32.095] [GAP: 973 us] -> 40
[14:47:32.100] [GAP: 1007 us] -> 00
[14:47:32.102] [GAP: 1007 us] -> 00
[14:47:32.102] [GAP: 1007 us] -> 00
[14:47:32.109] [GAP: 972 us] -> 00
[14:47:32.110] [GAP: 1007 us] -> 00
[14:47:32.114] [GAP: 1007 us] -> 00
[14:47:32.114] [GAP: 1007 us] -> 00
[14:47:32.116] [GAP: 972 us] -> 00
[14:47:32.120] [GAP: 1007 us] -> 00
[14:47:32.120] [GAP: 1007 us] -> 40
[14:47:32.123] [GAP: 1007 us] -> 00
[14:47:32.123] [GAP: 5972 us] -> 00
[14:47:32.123] [GAP: 6007 us] -> 18
[14:47:32.130] [GAP: 972 us] -> 10
[14:47:32.132] [GAP: 1007 us] -> 08
[14:47:32.136] [GAP: 1007 us] -> 00
[14:47:32.136] [GAP: 1007 us] -> 30
[14:47:32.138] [GAP: 1007 us] -> 00
[14:47:32.142] [GAP: 5972 us] -> 00
[14:47:32.142] [GAP: 5973 us] -> 71
[14:47:32.145] [GAP: 1006 us] -> 10
[14:47:32.145] [GAP: 1008 us] -> 01
[14:47:32.145] [GAP: 1006 us] -> 12
[14:47:32.152] [GAP: 973 us] -> 94
[14:47:32.154] [GAP: 1007 us] -> 00
[14:47:32.159] [GAP: 6007 us] -> 10
[14:47:32.159] [GAP: 1006 us] -> 71
[14:47:32.160] [GAP: 973 us] -> 00
[14:47:32.163] [GAP: 1007 us] -> 00
[14:47:32.163] [GAP: 1007 us] -> 81
[14:47:32.167] [GAP: 1007 us] -> 00
[14:47:32.690] --- NOWA SEKWENCJA ---
[14:47:32.694] [GAP: 596947 us] -> 31
[14:47:32.698] [GAP: 1008 us] -> 10
[14:47:32.699] [GAP: 972 us] -> 01
[14:47:32.704] [GAP: 1006 us] -> 12
[14:47:32.704] [GAP: 1007 us] -> 54
[14:47:32.705] [GAP: 1008 us] -> 00
[14:47:32.709] [GAP: 5972 us] -> 10
[14:47:32.710] [GAP: 1007 us] -> 31
[14:47:32.714] [GAP: 1007 us] -> 00
[14:47:32.715] [GAP: 1006 us] -> 40
[14:47:32.716] [GAP: 973 us] -> 81
[14:47:32.717] [GAP: 1007 us] -> 00
[14:47:33.313] --- NOWA SEKWENCJA ---
[14:47:33.313] [GAP: 612920 us] -> 18
[14:47:33.320] [GAP: 1007 us] -> 10
[14:47:33.320] [GAP: 1007 us] -> 01
[14:47:33.327] [GAP: 1007 us] -> 11
[14:47:33.327] [GAP: 972 us] -> 3A
[14:47:33.327] [GAP: 1007 us] -> 00
[14:47:33.330] [GAP: 6007 us] -> 00
[14:47:33.928] --- NOWA SEKWENCJA ---
[14:47:33.930] [GAP: 596948 us] -> 3B
[14:47:33.935] [GAP: 1007 us] -> 10
[14:47:33.935] [GAP: 1007 us] -> 01
[14:47:33.940] [GAP: 972 us] -> 12
[14:47:33.940] [GAP: 1007 us] -> 5E
[14:47:33.942] [GAP: 1007 us] -> 00
[14:47:33.946] [GAP: 6007 us] -> 10
[14:47:33.946] [GAP: 973 us] -> 3B
[14:47:33.950] [GAP: 1006 us] -> 00
[14:47:33.950] [GAP: 1008 us] -> C0
[14:47:33.950] [GAP: 1006 us] -> 0B
[14:47:33.954] [GAP: 973 us] -> 00
[14:47:34.003] --- NOWA SEKWENCJA ---
[14:47:34.003] [GAP: 21978 us] -> 18
[14:47:34.008] [GAP: 973 us] -> 10
[14:47:34.010] [GAP: 1007 us] -> 01
[14:47:34.014] [GAP: 1007 us] -> 15
[14:47:34.014] [GAP: 1007 us] -> 3E
[14:47:34.014] [GAP: 1006 us] -> 00
[14:47:34.021] [GAP: 5973 us] -> 10
[14:47:34.022] [GAP: 1007 us] -> 18
[14:47:34.022] [GAP: 1007 us] -> 82
[14:47:34.022] [GAP: 972 us] -> 04
[14:47:34.022] [GAP: 1007 us] -> AE
[14:47:34.031] [GAP: 1007 us] -> 00
[14:47:34.031] [GAP: 1007 us] -> 00
[14:47:34.036] [GAP: 972 us] -> 00
[14:47:34.038] [GAP: 1007 us] -> 00
[14:47:34.038] [GAP: 1007 us] -> AE
[14:47:34.043] [GAP: 1007 us] -> 00
[14:47:34.043] [GAP: 5972 us] -> 31
[14:47:34.048] [GAP: 1007 us] -> 10
[14:47:34.048] [GAP: 973 us] -> 01
[14:47:34.050] [GAP: 1006 us] -> 13
[14:47:34.053] [GAP: 1007 us] -> 55
[14:47:34.055] [GAP: 1007 us] -> 00
[14:47:34.059] [GAP: 5972 us] -> 70
[14:47:34.060] [GAP: 1008 us] -> 31
[14:47:34.061] [GAP: 1006 us] -> C0
[14:47:34.066] [GAP: 1007 us] -> 40
[14:47:34.067] [GAP: 972 us] -> A1
[14:47:34.071] [GAP: 1007 us] -> 00
[14:47:34.071] [GAP: 1008 us] -> 00
[14:47:34.073] [GAP: 1007 us] -> 00
[14:47:34.073] [GAP: 971 us] -> 00
[14:47:34.073] [GAP: 1007 us] -> 00
[14:47:34.080] [GAP: 1008 us] -> F1
[14:47:34.083] [GAP: 1006 us] -> F0
[14:47:34.083] [GAP: 972 us] -> 00
[14:47:34.087] [GAP: 1007 us] -> 80
[14:47:34.087] [GAP: 1008 us] -> 02
[14:47:34.090] [GAP: 1006 us] -> 00
[14:47:34.535] --- NOWA SEKWENCJA ---
[14:47:34.539] [GAP: 517087 us] -> 71
[14:47:34.542] [GAP: 1007 us] -> 10
[14:47:34.542] [GAP: 972 us] -> 01
[14:47:34.547] [GAP: 1008 us] -> 12
[14:47:34.547] [GAP: 1006 us] -> 94
[14:47:34.550] [GAP: 1007 us] -> 00
[14:47:34.553] [GAP: 5973 us] -> 10
[14:47:34.553] [GAP: 1006 us] -> 71
[14:47:34.553] [GAP: 1007 us] -> 00
[14:47:34.560] [GAP: 1007 us] -> 00
[14:47:34.561] [GAP: 973 us] -> 81
[14:47:34.561] [GAP: 1006 us] -> 00
[14:47:35.150] --- NOWA SEKWENCJA ---
[14:47:35.150] [GAP: 596948 us] -> 31
[14:47:35.156] [GAP: 1007 us] -> 10
[14:47:35.156] [GAP: 1007 us] -> 01
[14:47:35.160] [GAP: 1007 us] -> 12
[14:47:35.161] [GAP: 973 us] -> 54
[14:47:35.161] [GAP: 1006 us] -> 00
[14:47:35.163] [GAP: 6007 us] -> 10
[14:47:35.163] [GAP: 1007 us] -> 31
[14:47:35.171] [GAP: 973 us] -> 00
[14:47:35.173] [GAP: 1006 us] -> 40
[14:47:35.173] [GAP: 1007 us] -> 81
[14:47:35.173] [GAP: 1007 us] -> 00
[14:47:35.774] --- NOWA SEKWENCJA ---
[14:47:35.774] [GAP: 612921 us] -> 18
[14:47:35.780] [GAP: 1006 us] -> 10
[14:47:35.781] [GAP: 972 us] -> 01
[14:47:35.785] [GAP: 1007 us] -> 11
[14:47:35.786] [GAP: 1007 us] -> 3A
[14:47:35.786] [GAP: 1008 us] -> 00
[14:47:35.787] [GAP: 5971 us] -> 00
[14:47:36.386] --- NOWA SEKWENCJA ---
[14:47:36.386] [GAP: 596984 us] -> 3B
[14:47:36.393] [GAP: 972 us] -> 10
[14:47:36.393] [GAP: 1007 us] -> 01
[14:47:36.398] [GAP: 1006 us] -> 12
[14:47:36.398] [GAP: 1008 us] -> 5E
[14:47:36.399] [GAP: 1006 us] -> 00
[14:47:36.403] [GAP: 5972 us] -> 10
[14:47:36.404] [GAP: 1007 us] -> 3B
[14:47:36.408] [GAP: 1008 us] -> 00
[14:47:36.409] [GAP: 972 us] -> C0
[14:47:36.411] [GAP: 1007 us] -> 0B
[14:47:36.411] [GAP: 1007 us] -> 00
[14:47:37.016] --- NOWA SEKWENCJA ---
[14:47:37.016] [GAP: 612920 us] -> 71
[14:47:37.022] [GAP: 1006 us] -> 10
[14:47:37.022] [GAP: 1007 us] -> 01
[14:47:37.022] [GAP: 973 us] -> 12
[14:47:37.022] [GAP: 1007 us] -> 94
[14:47:37.028] [GAP: 1006 us] -> 00
[14:47:37.030] [GAP: 6007 us] -> 10
[14:47:37.030] [GAP: 973 us] -> 71
[14:47:37.038] [GAP: 1007 us] -> 00
[14:47:37.038] [GAP: 1007 us] -> 00
[14:47:37.038] [GAP: 1007 us] -> 81
[14:47:37.040] [GAP: 972 us] -> 00
[14:47:37.645] --- NOWA SEKWENCJA ---
[14:47:37.645] [GAP: 612955 us] -> 31
[14:47:37.650] [GAP: 972 us] -> 10
[14:47:37.651] [GAP: 1007 us] -> 01
[14:47:37.655] [GAP: 1007 us] -> 12
[14:47:37.656] [GAP: 1007 us] -> 54
[14:47:37.657] [GAP: 1007 us] -> 00
[14:47:37.661] [GAP: 5972 us] -> 10
[14:47:37.662] [GAP: 1008 us] -> 31
[14:47:37.666] [GAP: 1007 us] -> 00
[14:47:37.667] [GAP: 971 us] -> 40
[14:47:37.669] [GAP: 1007 us] -> 81
[14:47:37.670] [GAP: 1007 us] -> 00
[14:47:38.267] --- NOWA SEKWENCJA ---
[14:47:38.270] [GAP: 612921 us] -> 18
[14:47:38.274] [GAP: 1006 us] -> 10
[14:47:38.275] [GAP: 1008 us] -> 01
[14:47:38.279] [GAP: 972 us] -> 11
[14:47:38.280] [GAP: 1006 us] -> 3A
[14:47:38.282] [GAP: 1008 us] -> 00
[14:47:38.282] [GAP: 6007 us] -> 00
[14:47:38.880] --- NOWA SEKWENCJA ---
[14:47:38.880] [GAP: 596948 us] -> 3B
[14:47:38.885] [GAP: 1006 us] -> 10
[14:47:38.885] [GAP: 1007 us] -> 01
[14:47:38.892] [GAP: 972 us] -> 12
[14:47:38.892] [GAP: 1008 us] -> 5E
[14:47:38.894] [GAP: 1006 us] -> 00
[14:47:38.894] [GAP: 5972 us] -> 10
[14:47:38.899] [GAP: 1007 us] -> 3B
[14:47:38.900] [GAP: 1007 us] -> 00
[14:47:38.904] [GAP: 1007 us] -> C0
[14:47:38.904] [GAP: 973 us] -> 0B
[14:47:38.904] [GAP: 1006 us] -> 00
[14:47:39.510] --- NOWA SEKWENCJA ---
[14:47:39.510] [GAP: 612921 us] -> 71
[14:47:39.515] [GAP: 1007 us] -> 10
[14:47:39.515] [GAP: 1007 us] -> 01
[14:47:39.520] [GAP: 1007 us] -> 12
[14:47:39.523] [GAP: 972 us] -> 94
[14:47:39.523] [GAP: 1007 us] -> 00
[14:47:39.523] [GAP: 6007 us] -> 10
[14:47:39.528] [GAP: 1007 us] -> 71
[14:47:39.530] [GAP: 972 us] -> 00
[14:47:39.530] [GAP: 1007 us] -> 00
[14:47:39.534] [GAP: 1007 us] -> 81
[14:47:39.535] [GAP: 1007 us] -> 00
[14:47:40.135] --- NOWA SEKWENCJA ---
[14:47:40.140] [GAP: 612920 us] -> 31
[14:47:40.144] [GAP: 1008 us] -> 10
[14:47:40.146] [GAP: 971 us] -> 01
[14:47:40.150] [GAP: 1008 us] -> 12
[14:47:40.151] [GAP: 1006 us] -> 54
[14:47:40.151] [GAP: 1007 us] -> 00
[14:47:40.155] [GAP: 5972 us] -> 10
[14:47:40.155] [GAP: 1008 us] -> 31
[14:47:40.161] [GAP: 1006 us] -> 00
[14:47:40.162] [GAP: 1007 us] -> 40
[14:47:40.162] [GAP: 972 us] -> 81
[14:47:40.162] [GAP: 1008 us] -> 00
[14:47:40.763] --- NOWA SEKWENCJA ---
[14:47:40.763] [GAP: 612920 us] -> 18
[14:47:40.768] [GAP: 1006 us] -> 10
[14:47:40.770] [GAP: 1008 us] -> 01
[14:47:40.773] [GAP: 1007 us] -> 11
[14:47:40.773] [GAP: 972 us] -> 3A
[14:47:40.775] [GAP: 1006 us] -> 00
[14:47:40.775] [GAP: 6008 us] -> 00
[14:47:41.375] --- NOWA SEKWENCJA ---
[14:47:41.375] [GAP: 596948 us] -> 3B
[14:47:41.381] [GAP: 1006 us] -> 10
[14:47:41.383] [GAP: 1007 us] -> 01
[14:47:41.383] [GAP: 973 us] -> 12
[14:47:41.388] [GAP: 1007 us] -> 5E
[14:47:41.388] [GAP: 1006 us] -> 00
[14:47:41.391] [GAP: 6007 us] -> 10
[14:47:41.391] [GAP: 972 us] -> 3B
[14:47:41.398] [GAP: 1007 us] -> 00
[14:47:41.398] [GAP: 1008 us] -> C0
[14:47:41.400] [GAP: 1006 us] -> 0B
[14:47:41.400] [GAP: 973 us] -> 00
[14:47:41.986] --- NOWA SEKWENCJA ---
[14:47:41.990] [GAP: 596982 us] -> 71
[14:47:41.995] [GAP: 972 us] -> 10
[14:47:41.996] [GAP: 1008 us] -> 01
[14:47:42.000] [GAP: 1006 us] -> 12
[14:47:42.001] [GAP: 1007 us] -> 94
[14:47:42.002] [GAP: 1007 us] -> 00
[14:47:42.006] [GAP: 5972 us] -> 10
[14:47:42.007] [GAP: 1008 us] -> 71
[14:47:42.011] [GAP: 1007 us] -> 00
[14:47:42.012] [GAP: 972 us] -> 00
[14:47:42.013] [GAP: 1006 us] -> 81
[14:47:42.013] [GAP: 1008 us] -> 00
[14:47:42.614] --- NOWA SEKWENCJA ---
[14:47:42.614] [GAP: 612920 us] -> 31
[14:47:42.624] [GAP: 1007 us] -> 10
[14:47:42.624] [GAP: 1007 us] -> 01
[14:47:42.629] [GAP: 972 us] -> 12
[14:47:42.629] [GAP: 1007 us] -> 54
[14:47:42.630] [GAP: 1007 us] -> 00
[14:47:42.630] [GAP: 6007 us] -> 10
[14:47:42.636] [GAP: 972 us] -> 31
[14:47:42.636] [GAP: 1008 us] -> 00
[14:47:42.640] [GAP: 1006 us] -> 40
[14:47:42.640] [GAP: 1007 us] -> 81
[14:47:42.643] [GAP: 972 us] -> 00
[14:47:43.226] --- NOWA SEKWENCJA ---
[14:47:43.226] [GAP: 596983 us] -> 18
[14:47:43.230] [GAP: 972 us] -> 10
[14:47:43.230] [GAP: 1007 us] -> 01
[14:47:43.236] [GAP: 1007 us] -> 11
[14:47:43.238] [GAP: 1007 us] -> 3A
[14:47:43.238] [GAP: 1007 us] -> 00
[14:47:43.240] [GAP: 5972 us] -> 00
[14:47:43.834] --- NOWA SEKWENCJA ---
[14:47:43.840] [GAP: 596948 us] -> 3B
[14:47:43.843] [GAP: 1007 us] -> 10
[14:47:43.843] [GAP: 1007 us] -> 01
[14:47:43.849] [GAP: 1007 us] -> 12
[14:47:43.851] [GAP: 972 us] -> 5E
[14:47:43.851] [GAP: 1007 us] -> 00
[14:47:43.856] [GAP: 6007 us] -> 10
[14:47:43.856] [GAP: 1007 us] -> 3B
[14:47:43.860] [GAP: 972 us] -> 00
[14:47:43.861] [GAP: 1007 us] -> C0
[14:47:43.863] [GAP: 1008 us] -> 0B
[14:47:43.863] [GAP: 1006 us] -> 00
[14:47:44.149] --- NOWA SEKWENCJA ---
[14:47:44.149] [GAP: 261529 us] -> 18
[14:47:44.154] [GAP: 1007 us] -> 10
[14:47:44.155] [GAP: 973 us] -> 01
[14:47:44.159] [GAP: 1007 us] -> 15
[14:47:44.160] [GAP: 1006 us] -> 3E
[14:47:44.161] [GAP: 1007 us] -> 00
[14:47:44.165] [GAP: 5972 us] -> 10
[14:47:44.166] [GAP: 1007 us] -> 18
[14:47:44.170] [GAP: 1007 us] -> 82
[14:47:44.171] [GAP: 1007 us] -> 04
[14:47:44.172] [GAP: 972 us] -> AE
[14:47:44.176] [GAP: 1007 us] -> 00
[14:47:44.177] [GAP: 1008 us] -> 00
[14:47:44.181] [GAP: 1006 us] -> 00
[14:47:44.182] [GAP: 973 us] -> 00
[14:47:44.183] [GAP: 1007 us] -> AE
[14:47:44.187] [GAP: 1006 us] -> 00
[14:47:44.188] [GAP: 5973 us] -> 31
[14:47:44.191] [GAP: 1007 us] -> 10
[14:47:44.191] [GAP: 1007 us] -> 01
[14:47:44.195] [GAP: 972 us] -> 13
[14:47:44.197] [GAP: 1007 us] -> 55
[14:47:44.197] [GAP: 1007 us] -> 00
[14:47:44.203] [GAP: 6007 us] -> 70
[14:47:44.203] [GAP: 973 us] -> 31
[14:47:44.203] [GAP: 1006 us] -> 8E
[14:47:44.210] [GAP: 1007 us] -> F0
[14:47:44.210] [GAP: 1007 us] -> 1F
[14:47:44.214] [GAP: 972 us] -> F5
[14:47:44.214] [GAP: 1007 us] -> 00
[14:47:44.217] [GAP: 1007 us] -> 00
[14:47:44.221] [GAP: 1007 us] -> 10
[14:47:44.221] [GAP: 973 us] -> 24
[14:47:44.221] [GAP: 1006 us] -> 00
[14:47:44.306] --- NOWA SEKWENCJA ---
[14:47:44.306] [GAP: 21945 us] -> 18
[14:47:44.312] [GAP: 1007 us] -> 10
[14:47:44.312] [GAP: 1006 us] -> 87
[14:47:44.315] [GAP: 1007 us] -> 6B
[14:47:44.318] [GAP: 973 us] -> 1A
[14:47:44.318] [GAP: 1007 us] -> 02
[14:47:44.320] [GAP: 1007 us] -> 00
[14:47:44.320] [GAP: 1007 us] -> 00
[14:47:44.327] [GAP: 972 us] -> 00
[14:47:44.327] [GAP: 1007 us] -> 1C
[14:47:44.330] [GAP: 1007 us] -> 00
[14:47:44.332] [GAP: 6007 us] -> 00
[14:47:44.336] [GAP: 5972 us] -> 18
[14:47:44.339] [GAP: 1007 us] -> 10
[14:47:44.339] [GAP: 972 us] -> 81
[14:47:44.340] [GAP: 1007 us] -> 00
[14:47:44.340] [GAP: 1007 us] -> A9
[14:47:44.346] [GAP: 1007 us] -> 00
[14:47:44.350] [GAP: 972 us] -> 00
[14:47:44.350] [GAP: 1007 us] -> 01
[14:47:44.350] [GAP: 1007 us] -> 01
[14:47:44.354] [GAP: 1007 us] -> AB
[14:47:44.358] [GAP: 1007 us] -> 00
[14:47:44.361] [GAP: 5972 us] -> 00
[14:47:44.363] [GAP: 5972 us] -> 70
[14:47:44.363] [GAP: 1007 us] -> 10
[14:47:44.367] [GAP: 1008 us] -> 91
[14:47:44.368] [GAP: 1006 us] -> 00
[14:47:44.373] [GAP: 973 us] -> 11
[14:47:44.373] [GAP: 1006 us] -> 00
[14:47:44.373] [GAP: 1007 us] -> 00
[14:47:44.375] [GAP: 1007 us] -> 00
[14:47:44.375] [GAP: 973 us] -> 00
[14:47:44.382] [GAP: 1007 us] -> 11
[14:47:44.382] [GAP: 1007 us] -> 00
[14:47:44.382] [GAP: 6007 us] -> 00
[14:47:44.390] [GAP: 5972 us] -> 70
[14:47:44.391] [GAP: 1007 us] -> 10
[14:47:44.395] [GAP: 973 us] -> C4
[14:47:44.395] [GAP: 1006 us] -> 00
[14:47:44.397] [GAP: 1007 us] -> 44
[14:47:44.401] [GAP: 1007 us] -> 00
[14:47:44.401] [GAP: 972 us] -> 00
[14:47:44.406] [GAP: 1007 us] -> 00
[14:47:44.406] [GAP: 1007 us] -> 00
[14:47:44.406] [GAP: 1007 us] -> 00
[14:47:44.412] [GAP: 972 us] -> 00
[14:47:44.412] [GAP: 1007 us] -> 00
[14:47:44.415] [GAP: 1008 us] -> 00
[14:47:44.415] [GAP: 1006 us] -> 00
[14:47:44.419] [GAP: 972 us] -> 44
[14:47:44.420] [GAP: 1008 us] -> 00
[14:47:44.420] [GAP: 6006 us] -> 00
[14:47:44.428] [GAP: 5973 us] -> 70
[14:47:44.428] [GAP: 1006 us] -> 10
[14:47:44.434] [GAP: 1008 us] -> C4
[14:47:44.434] [GAP: 972 us] -> 00
[14:47:44.434] [GAP: 1007 us] -> 44
[14:47:44.436] [GAP: 1007 us] -> 00
[14:47:44.440] [GAP: 1007 us] -> 00
[14:47:44.440] [GAP: 972 us] -> 00
[14:47:44.440] [GAP: 1007 us] -> 00
[14:47:44.440] [GAP: 1007 us] -> 00
[14:47:44.451] [GAP: 1007 us] -> 00
[14:47:44.451] [GAP: 972 us] -> 00
[14:47:44.455] [GAP: 1007 us] -> 01
[14:47:44.455] [GAP: 1007 us] -> 00
[14:47:44.455] [GAP: 1006 us] -> 45
[14:47:44.462] [GAP: 1008 us] -> 00
[14:47:44.463] [GAP: 5972 us] -> 00
[14:47:44.465] [GAP: 5972 us] -> 70
[14:47:44.465] [GAP: 1007 us] -> C1
[14:47:44.465] [GAP: 1007 us] -> 91
[14:47:44.473] [GAP: 1007 us] -> F1
[14:47:44.473] [GAP: 972 us] -> B3
[14:47:44.477] [GAP: 1007 us] -> 00
[14:47:44.477] [GAP: 1007 us] -> 24
[14:47:44.477] [GAP: 1007 us] -> 01
[14:47:44.481] [GAP: 973 us] -> C0
[14:47:44.485] [GAP: 1006 us] -> 98
[14:47:44.485] [GAP: 1007 us] -> 00
[14:47:44.490] [GAP: 6007 us] -> 00
[14:47:44.490] --- NOWA SEKWENCJA ---
[14:47:44.495] [GAP: 133751 us] -> 71
[14:47:44.496] [GAP: 1007 us] -> 10
[14:47:44.500] [GAP: 972 us] -> 01
[14:47:44.500] [GAP: 1007 us] -> 12
[14:47:44.500] [GAP: 1007 us] -> 94
[14:47:44.504] [GAP: 1007 us] -> 00
[14:47:44.507] [GAP: 5972 us] -> 10
[14:47:44.511] [GAP: 1007 us] -> 71
[14:47:44.511] [GAP: 1007 us] -> 00
[14:47:44.516] [GAP: 1007 us] -> 00
[14:47:44.516] [GAP: 972 us] -> 81
[14:47:44.517] [GAP: 1007 us] -> 00
[14:47:45.064] --- NOWA SEKWENCJA ---
[14:47:45.071] [GAP: 596948 us] -> 31
[14:47:45.074] [GAP: 1007 us] -> 10
[14:47:45.075] [GAP: 1007 us] -> 01
[14:47:45.080] [GAP: 1007 us] -> 12
[14:47:45.080] [GAP: 972 us] -> 54
[14:47:45.080] [GAP: 1007 us] -> 00
[14:47:45.085] [GAP: 6007 us] -> 10
[14:47:45.087] [GAP: 1007 us] -> 31
[14:47:45.090] [GAP: 972 us] -> 00
[14:47:45.090] [GAP: 1007 us] -> 80
[14:47:45.090] [GAP: 1007 us] -> C1
[14:47:45.090] [GAP: 1008 us] -> 00
[14:47:45.670] --- NOWA SEKWENCJA ---
[14:47:45.677] [GAP: 596947 us] -> 18
[14:47:45.680] [GAP: 1007 us] -> 10
[14:47:45.680] [GAP: 972 us] -> 01
[14:47:45.687] [GAP: 1007 us] -> 11
[14:47:45.687] [GAP: 1007 us] -> 3A
[14:47:45.687] [GAP: 1007 us] -> 00
[14:47:45.690] [GAP: 5972 us] -> 00
[14:47:46.290] --- NOWA SEKWENCJA ---
[14:47:46.290] [GAP: 596983 us] -> 3B
[14:47:46.295] [GAP: 972 us] -> 10
[14:47:46.296] [GAP: 1008 us] -> 01
[14:47:46.301] [GAP: 1006 us] -> 12
[14:47:46.301] [GAP: 1007 us] -> 5E
[14:47:46.303] [GAP: 1008 us] -> 00
[14:47:46.306] [GAP: 5971 us] -> 10
[14:47:46.307] [GAP: 1007 us] -> 3B
[14:47:46.311] [GAP: 1007 us] -> 00
[14:47:46.312] [GAP: 972 us] -> C0
[14:47:46.313] [GAP: 1009 us] -> 0B
[14:47:46.314] [GAP: 1005 us] -> 00
[14:47:46.919] --- NOWA SEKWENCJA ---
[14:47:46.919] [GAP: 612921 us] -> 71
[14:47:46.922] [GAP: 1007 us] -> 10
[14:47:46.925] [GAP: 1007 us] -> 01
[14:47:46.929] [GAP: 971 us] -> 12
[14:47:46.930] [GAP: 1007 us] -> 94
[14:47:46.931] [GAP: 1008 us] -> 00
[14:47:46.935] [GAP: 6007 us] -> 10
[14:47:46.936] [GAP: 972 us] -> 71
[14:47:46.940] [GAP: 1006 us] -> 00
[14:47:46.941] [GAP: 1008 us] -> 00
[14:47:46.942] [GAP: 1007 us] -> 81
[14:47:46.943] [GAP: 972 us] -> 00
[14:47:47.083] --- NOWA SEKWENCJA ---
[14:47:47.083] [GAP: 117813 us] -> 18
[14:47:47.089] [GAP: 972 us] -> 10
[14:47:47.090] [GAP: 1007 us] -> 01
[14:47:47.094] [GAP: 1007 us] -> 15
[14:47:47.095] [GAP: 1007 us] -> 3E
[14:47:47.097] [GAP: 1007 us] -> 00
[14:47:47.101] [GAP: 5972 us] -> 10
[14:47:47.102] [GAP: 1007 us] -> 18
[14:47:47.106] [GAP: 1008 us] -> 82
[14:47:47.107] [GAP: 971 us] -> 04
